group,y_true,score,split,y_pred
B,0,0.425354694115449,train,0
B,0,0.1873399822686082,val,0
B,1,0.8765934215015816,val,1
B,1,0.9509744710167687,train,1
B,0,0.05647016562379273,train,0
B,0,0.5655132902656581,train,1
B,0,0.21389549469500935,train,0
B,1,0.6178328851126468,train,1
B,1,0.8207495094635553,train,1
B,0,0.2662055337099408,train,0
B,0,0.053673403131873375,train,0
B,0,0.17626154901612245,train,0
B,0,0.07486490399769824,train,0
B,0,0.2453535935034872,val,0
B,0,0.35932565582187226,test,0
B,0,0.225251955548321,train,0
B,0,0.31620076895285903,train,0
B,0,0.2359838600098933,train,0
B,0,0.34060195886869576,train,0
B,1,0.7635099987322652,train,1
B,0,0.3995891719118683,train,0
B,0,0.06025695423462189,test,0
B,0,0.2041342621661517,train,0
B,1,0.9824440989208718,val,1
B,0,0.19815412233750473,train,0
B,0,0.2340889818728548,train,0
B,0,0.1329366138773588,train,0
B,0,0.280005778934204,train,0
B,0,0.16025396468270156,train,0
B,0,0.24850712356424845,train,0
B,0,0.22698243510218163,train,0
B,0,0.11394944174424751,train,0
B,0,0.18745541035122126,train,0
B,0,0.3418948856289115,test,0
B,0,0.16776702730654086,train,0
B,0,0.2961299109092379,train,0
B,0,0.24470829551885862,train,0
B,0,0.05945873392698827,test,0
B,0,0.06805598667331188,train,0
B,0,0.11129123085515337,train,0
B,0,0.10352706188630949,train,0
B,0,0.6162454588541267,train,1
B,0,0.3200508755529664,train,0
B,0,0.2096955509592814,test,0
B,1,0.7470996757066335,test,1
B,0,0.2151621956442394,train,0
B,0,0.18571469108323033,train,0
B,0,0.35633900909257926,train,0
B,0,0.16932293841621002,train,0
B,0,0.21706141219536704,test,0
B,1,0.5968854141940121,train,1
B,0,0.3346339830894223,train,0
B,0,0.20484011753398348,train,0
B,0,0.08154437157590876,val,0
B,0,0.4781038013027373,train,0
B,1,0.8567865367820692,train,1
B,0,0.2607587505753044,train,0
B,0,0.33544722304704583,train,0
B,0,0.3218248466198318,test,0
B,1,0.9676842357691084,train,1
B,0,0.365534944367481,train,0
B,1,0.9546869646759606,train,1
B,0,0.12028007833317869,val,0
B,0,0.09560269336344011,train,0
B,0,0.4809104561367798,train,0
B,0,0.2869582332545941,train,0
B,0,0.013879308447643337,train,0
B,0,0.2781612727596696,val,0
B,1,0.6186366293350264,test,1
B,0,0.10729049131541377,train,0
B,0,0.16140801970499932,train,0
B,1,0.7387464552319166,test,1
B,0,0.25625587934759086,train,0
B,0,0.16467651548731696,train,0
B,1,0.536980914895432,train,1
B,1,0.8548578139876962,train,1
B,0,0.4464139386501725,train,0
B,0,0.08818298930725195,val,0
B,0,0.3211024124793268,val,0
B,0,0.24171598825338267,train,0
B,0,0.10586446839323964,train,0
B,1,0.885188535048366,train,1
B,0,0.3866436383297715,train,0
B,0,0.27200472073582344,train,0
B,0,0.07843652349392541,train,0
B,0,0.31969456134540664,test,0
B,0,0.16443588720849778,val,0
B,1,0.6626787031251762,train,1
B,1,0.9167772776711807,train,1
B,0,0.45857146725242054,train,0
B,0,0.35466007227599017,test,0
B,0,0.2574284577696061,train,0
B,0,0.24216010332539847,train,0
B,0,0.4516628545632417,train,0
B,0,0.1961910880971807,test,0
B,1,0.8306073604578088,test,1
B,1,0.9002263240566931,train,1
B,0,0.044634693117092616,test,0
B,0,0.2659745782128304,train,0
B,0,0.30601354051860535,train,0
B,0,0.15814663021501107,val,0
B,0,0.1923968101480204,test,0
B,0,0.23864328119205283,train,0
B,0,0.04985254473823646,train,0
B,1,0.6568929609927506,val,1
B,0,0.4142049855139194,val,0
B,0,0.2349903431339285,test,0
B,1,0.6487978252796548,train,1
B,0,0.5106207718582961,test,1
B,0,0.4013621189586025,test,0
B,0,0.2288395394282681,train,0
B,0,0.1321040425605068,val,0
B,0,0.28642048028298617,train,0
B,1,0.8303368275768943,train,1
B,0,0.3909736787127915,train,0
B,0,0.10570667357218039,train,0
B,0,0.10068294299750019,train,0
B,0,0.4070131200774452,test,0
B,0,0.3037510366376426,train,0
B,0,0.27282709357190954,train,0
B,0,0.20289411124967,test,0
B,0,0.385413020250706,train,0
B,0,0.14540154783739948,train,0
B,0,0.1404266786774018,train,0
B,0,0.12135460560992688,train,0
B,0,0.14288823932042635,train,0
B,0,0.20167951630817468,val,0
B,0,0.6855746191660236,train,1
B,0,0.27270988816195313,val,0
B,0,0.3131205882578034,train,0
B,0,0.13666675414177337,train,0
B,0,0.3104755620499351,train,0
B,1,0.8968103486253541,val,1
B,0,0.20583133900043835,train,0
B,1,0.7604706934048631,train,1
B,1,0.9423071194870057,train,1
B,0,0.18405769818560647,train,0
B,0,0.4373801166555375,train,0
B,0,0.3305297648649424,train,0
B,0,0.16746386214490847,train,0
B,0,0.2945547078597965,val,0
B,0,0.4787710271339214,train,0
B,0,0.5169833445343496,train,1
B,0,0.2818360809792268,train,0
B,0,0.3964078106358585,train,0
B,1,0.8865277068470053,test,1
B,1,0.927642862375749,train,1
B,0,0.3396886809312877,train,0
B,0,0.24092216608843375,val,0
B,1,0.9690232793236241,train,1
B,0,0.1645402943609873,train,0
B,0,0.3114839887312537,train,0
B,0,0.23766655236362572,val,0
B,0,0.31056949887876434,test,0
B,0,0.16594392622241863,test,0
B,0,0.3181471538610255,train,0
B,0,0.14530198169877842,test,0
B,0,0.11702908640093677,train,0
B,0,0.44134304461664287,train,0
B,0,0.27814377176015254,val,0
B,1,0.9196857272859583,train,1
B,0,0.11365431202193478,train,0
B,0,0.23722280481940888,train,0
B,0,0.26564615657848134,train,0
B,0,0.3273336648368819,val,0
B,1,0.8439693091235322,train,1
B,0,0.38874528533254293,train,0
B,0,0.26871985130322584,train,0
B,0,0.15176430379511024,test,0
B,1,0.5595500045039807,val,1
B,0,0.1094888419267316,train,0
B,0,0.25187349178679647,test,0
B,1,0.9671642194884361,val,1
B,0,0.3298061511606653,train,0
B,0,0.19085078972621689,train,0
B,1,0.6668119535552398,train,1
B,1,0.7290794544721528,val,1
B,1,0.6444580964348733,train,1
B,0,0.16080293252038821,train,0
B,1,0.7598076428754869,train,1
B,0,0.16801122609523245,test,0
B,0,0.16755347235766924,train,0
B,0,0.25789303917014084,test,0
B,1,0.7046823407418291,test,1
B,0,0.22174383833831915,train,0
B,0,0.1014683367781951,train,0
B,0,0.42277002068468367,train,0
B,0,0.36373187765506243,test,0
B,1,0.8113830436205945,train,1
B,0,0.1869490239061327,train,0
B,0,0.23155515019333217,train,0
B,0,0.11971871910661282,train,0
B,0,0.1970294232786127,test,0
B,0,0.025271651368131805,train,0
B,1,0.8750529423172481,test,1
B,0,0.1950330798627004,train,0
B,0,0.3126904688709349,train,0
B,1,0.805871690485258,test,1
B,0,0.20639906093904825,train,0
B,0,0.21101941507542626,test,0
B,0,0.3687836072501238,train,0
B,1,0.6845314214766846,train,1
B,0,0.2877349711621987,train,0
B,0,0.14767715000667933,test,0
B,0,0.3321755348908863,test,0
B,1,0.9142842133356597,train,1
B,0,0.2136963222049033,train,0
B,0,0.5030749366578969,train,1
B,0,0.22964274990026456,train,0
B,0,0.11611116673184106,val,0
B,1,0.9155272634759904,train,1
B,1,0.5917551997047812,test,1
B,0,0.16107993514775765,train,0
B,0,0.1996381761893367,val,0
B,0,0.39322630007956827,train,0
B,0,0.183751471305523,train,0
B,0,0.10563287786729067,test,0
B,0,0.14068004733561665,train,0
B,0,0.5838745600861376,test,1
B,0,0.26604944738853464,test,0
B,0,0.1846914303935253,train,0
B,0,0.24669890899200628,train,0
B,1,0.8197828914174408,train,1
B,0,0.19247345662425905,train,0
B,0,0.11254363090761903,train,0
B,0,0.34016885507491995,train,0
B,0,0.20522952890060298,train,0
B,0,0.40486380786080656,train,0
B,0,0.22259130757264117,train,0
B,0,0.18763286738815302,train,0
B,0,0.4055220450399311,train,0
B,1,0.9297990027996517,train,1
B,0,0.21856086072169587,train,0
B,0,0.13759946178880264,train,0
B,0,0.34370284898371667,train,0
B,1,0.7641801875987521,train,1
B,1,0.7986840496097826,val,1
B,0,0.243370802980876,train,0
B,0,0.4633737505643112,train,0
B,1,0.8187560200603669,test,1
B,0,0.2746813334691772,val,0
B,0,0.1861493386766621,train,0
B,0,0.07636019479527793,train,0
B,0,0.2271649301302836,train,0
B,0,0.3974556167865941,train,0
B,0,0.2037036394562085,test,0
B,0,0.28441981944293754,train,0
B,0,0.2992954358447383,test,0
B,0,0.271445127441724,train,0
B,1,0.7564826090522038,test,1
B,0,0.21805765609552283,train,0
B,0,0.2769813397504879,train,0
B,0,0.16278819742700035,train,0
B,0,0.22688134965363385,train,0
B,0,0.11305448672502702,train,0
B,1,0.8354890423391302,val,1
B,0,0.47921568616995663,train,0
B,0,0.1738720451833204,val,0
B,0,0.38932524757163195,train,0
B,1,0.8467770824300953,train,1
B,0,0.3712126696399545,test,0
B,0,0.43404637951854014,train,0
B,0,0.12202152460724194,train,0
B,0,0.2291721560272397,train,0
B,0,0.26396738890553517,train,0
B,1,0.9655561398238032,test,1
B,0,0.2276937122356848,train,0
B,1,0.8377535607307721,train,1
B,0,0.40179116144458976,test,0
B,0,0.19537867772762577,train,0
B,0,0.24967207799077798,train,0
B,0,0.2887975720245726,test,0
B,0,0.24040244867347646,train,0
B,0,0.25980688595772505,val,0
B,0,0.15608714529402645,train,0
B,0,0.103855720825006,val,0
B,0,0.18031586584183162,test,0
B,1,0.9619594963020334,train,1
B,0,0.33043117796452093,train,0
B,0,0.251552677861611,train,0
B,1,0.7000416905324922,val,1
B,0,0.2218320318063889,train,0
B,0,0.2062400911890706,train,0
B,1,0.8257870741308235,train,1
B,0,0.5049727861986932,test,1
B,0,0.48285174157968036,train,0
B,0,0.22859336492616786,train,0
B,1,0.7893288591387961,train,1
B,0,0.08630565983579937,train,0
B,0,0.6408812236477109,train,1
B,0,0.7230138473197943,train,1
B,0,0.3984069479456896,test,0
B,0,0.21411877441501145,test,0
B,0,0.47206231073386357,train,0
B,0,0.37908973272702845,train,0
B,0,0.05749614807750884,train,0
B,0,0.48417133747459473,train,0
B,0,0.23867146089470612,train,0
B,0,0.25043407195290673,train,0
B,1,0.8690936414811453,train,1
B,0,0.11811136012235769,val,0
B,0,0.3063712573014587,val,0
B,0,0.3561708374500325,train,0
B,0,0.4079160527568227,train,0
B,1,0.7292193654656219,test,1
B,0,0.17761697527166673,test,0
B,1,0.9459203059263199,train,1
B,0,0.44634699300514286,train,0
B,0,0.12468331871846346,train,0
B,0,0.2233144440412674,train,0
B,0,0.2816756004050216,train,0
B,0,0.47534161272348857,train,0
B,0,0.1403014057676794,train,0
B,1,0.8475871891848733,train,1
B,1,0.7074266580293507,train,1
B,0,0.11893946622515209,test,0
B,0,0.32903468169640543,train,0
B,0,0.37190233611227186,train,0
B,0,0.27941843259657423,train,0
B,0,0.07945666176941707,train,0
B,0,0.5426242903837086,train,1
B,0,0.18793900463022212,train,0
B,1,0.6540997337564801,train,1
B,1,0.6272595035298743,train,1
B,0,0.2695926473182673,train,0
B,0,0.4517985327045754,val,0
B,0,0.4872711280169136,train,0
B,1,0.6167357045969738,train,1
B,0,0.5293415797009557,train,1
B,0,0.15978106233837225,train,0
B,0,0.45602384093216786,train,0
B,0,0.2734456605282706,train,0
B,0,0.1711017179439024,test,0
B,0,0.18750721620146912,test,0
B,1,0.6790241786404777,train,1
B,1,0.8998812070900092,test,1
B,0,0.20792084126923271,train,0
B,0,0.27043234067829997,test,0
B,0,0.34567198248426323,train,0
B,0,0.2291963251011199,train,0
B,0,0.1467175451797806,train,0
B,1,0.6939646505259444,train,1
B,0,0.4410620828130316,val,0
B,0,0.5232447102716701,test,1
B,0,0.23134079382439734,train,0
B,0,0.24006353519605936,val,0
B,0,0.3349348852106607,val,0
B,1,0.8345681313873622,train,1
B,0,0.4515718915278453,train,0
B,0,0.6382581763141314,train,1
B,0,0.22613854374717948,train,0
